title,url,page_count,published_date,system,modified_date,price,softcover,hardcover,premium,pdf,color,product,Greg Stafford,number of authors,number of artists
Scarlet Heroes,https://www.drivethrurpg.com/en/product/127180/scarlet-heroes,131.0,3/20/14,"Classic D&D/AD&D, Dungeons & Dragons","Jun 19, 2014",32.5,0,1,0,0,0,"Hardcover, B&W Book (8.5"" x 11"")",0,1,10
Scarlet Heroes,https://www.drivethrurpg.com/en/product/127180/scarlet-heroes,131.0,3/20/14,"Classic D&D/AD&D, Dungeons & Dragons","Jun 19, 2014",42.49,1,0,0,1,0,"PDF + Softcover, B&W Book (8.5"" x 11"")",0,1,10
Scarlet Heroes,https://www.drivethrurpg.com/en/product/127180/scarlet-heroes,131.0,3/20/14,"Classic D&D/AD&D, Dungeons & Dragons","Jun 19, 2014",47.49,0,1,0,1,0,"PDF + Hardcover, B&W Book (8.5"" x 11"")",0,1,10
This and That: Compass and Sextant (5e),https://www.drivethrurpg.com/en/product/479080/this-and-that-compass-and-sextant-5e,10.0,4/29/24,5e-compatible,"Apr 28, 2024",2.99,0,0,0,1,0,Watermarked PDF,0,1,2
Tome of Mystical Tattoos,https://www.drivethrurpg.com/en/product/355430/tome-of-mystical-tattoos,286.0,5/7/21,5e-compatible,"Jun 26, 2021",29.99,0,0,0,1,0,Watermarked PDF,0,6,5
Tome of Mystical Tattoos,https://www.drivethrurpg.com/en/product/355430/tome-of-mystical-tattoos,286.0,5/7/21,5e-compatible,"Jun 26, 2021",70.69,0,1,1,0,1,"Hardcover, Premium Color Book (8.5"" x 11"")",0,6,5
Tome of Mystical Tattoos,https://www.drivethrurpg.com/en/product/355430/tome-of-mystical-tattoos,286.0,5/7/21,5e-compatible,"Jun 26, 2021",49.99,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,6,5
Tome of Mystical Tattoos,https://www.drivethrurpg.com/en/product/355430/tome-of-mystical-tattoos,286.0,5/7/21,5e-compatible,"Jun 26, 2021",95.68,0,1,1,1,1,"PDF + Hardcover, Premium Color Book (8.5"" x 11"")",0,6,5
Tome of Mystical Tattoos,https://www.drivethrurpg.com/en/product/355430/tome-of-mystical-tattoos,286.0,5/7/21,5e-compatible,"Jun 26, 2021",74.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,6,5
Vault 5e: Uncharted Journeys,https://www.drivethrurpg.com/en/product/416197/vault-5e-uncharted-journeys,294.0,12/13/22,D&D-OGL,"Oct 25, 2023",29.99,0,0,0,1,0,PDF,0,5,6
"Character Backstory Cards, For Use With 5E Ampersand Campaigns",https://www.drivethrurpg.com/en/product/471550/character-backstory-cards-for-use-with-5e-ampersand-campaigns,53.0,4/3/24,5e-compatible,"Apr 3, 2024",9.95,0,0,0,1,0,PDF,0,1,0
"Character Backstory Cards, For Use With 5E Ampersand Campaigns",https://www.drivethrurpg.com/en/product/471550/character-backstory-cards-for-use-with-5e-ampersand-campaigns,53.0,4/3/24,5e-compatible,"Apr 3, 2024",24.95,0,0,1,0,0,Premium US Poker Card(s) in Tuckbox,0,1,0
"Character Backstory Cards, For Use With 5E Ampersand Campaigns",https://www.drivethrurpg.com/en/product/471550/character-backstory-cards-for-use-with-5e-ampersand-campaigns,53.0,4/3/24,5e-compatible,"Apr 3, 2024",34.9,0,0,1,1,0,PDF + Premium US Poker Card(s) in Tuckbox,0,1,0
The Book of Random Tables: Festivals & Fairs,https://www.drivethrurpg.com/en/product/459600/the-book-of-random-tables-festivals-fairs,52.0,11/9/23,"Savage Worlds,  Any system / system-agnostic, Dungeons & Dragons","Nov 9, 2023",4.99,0,0,0,1,0,Watermarked PDF,0,1,0
The Book of Random Tables: Festivals & Fairs,https://www.drivethrurpg.com/en/product/459600/the-book-of-random-tables-festivals-fairs,52.0,11/9/23,"Savage Worlds,  Any system / system-agnostic, Dungeons & Dragons","Nov 9, 2023",10.99,1,0,0,0,0,"Softcover, B&W Book (8.5"" x 11"")",0,1,0
The Book of Random Tables: Festivals & Fairs,https://www.drivethrurpg.com/en/product/459600/the-book-of-random-tables-festivals-fairs,52.0,11/9/23,"Savage Worlds,  Any system / system-agnostic, Dungeons & Dragons","Nov 9, 2023",14.98,1,0,0,1,0,"PDF + Softcover, B&W Book (8.5"" x 11"")",0,1,0
Esper Genesis 5E Master Technician's Guide,https://www.drivethrurpg.com/en/product/368613/esper-genesis-5e-master-technician-s-guide,240.0,8/23/21,"5e-compatible, Esper Genesis","Aug 23, 2021",24.95,0,0,0,1,0,PDF,0,1,5
Greyhawk: The Adventure Begins,https://www.drivethrurpg.com/en/product/234843/greyhawk-the-adventure-begins,128.0,3/6/24,Dungeons & Dragons,"Feb 22, 2018",9.99,0,0,0,1,0,Watermarked PDF,0,1,3
Greyhawk: The Adventure Begins,https://www.drivethrurpg.com/en/product/234843/greyhawk-the-adventure-begins,128.0,3/6/24,Dungeons & Dragons,"Feb 22, 2018",19.99,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,1,3
Greyhawk: The Adventure Begins,https://www.drivethrurpg.com/en/product/234843/greyhawk-the-adventure-begins,128.0,3/6/24,Dungeons & Dragons,"Feb 22, 2018",29.98,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,1,3
"Deck of Notices & Quests, Systemless Fantasy RPG Support by Philip Reed",https://www.drivethrurpg.com/en/product/462468/deck-of-notices-quests-systemless-fantasy-rpg-support-by-philip-reed,80.0,12/21/23,"D&D-OGL, Old-School Revival (OSR)","Jan 2, 2024",9.95,0,0,0,1,0,PDF,0,1,0
"Deck of Notices & Quests, Systemless Fantasy RPG Support by Philip Reed",https://www.drivethrurpg.com/en/product/462468/deck-of-notices-quests-systemless-fantasy-rpg-support-by-philip-reed,80.0,12/21/23,"D&D-OGL, Old-School Revival (OSR)","Jan 2, 2024",34.95,0,0,1,0,0,Premium Tarot Card(s) in Tuckbox,0,1,0
"Deck of Notices & Quests, Systemless Fantasy RPG Support by Philip Reed",https://www.drivethrurpg.com/en/product/462468/deck-of-notices-quests-systemless-fantasy-rpg-support-by-philip-reed,80.0,12/21/23,"D&D-OGL, Old-School Revival (OSR)","Jan 2, 2024",44.9,0,0,1,1,0,PDF + Premium Tarot Card(s) in Tuckbox,0,1,0
The Lazy Dungeon Master,https://www.drivethrurpg.com/en/product/108572/the-lazy-dungeon-master,,12/10/12,Dungeons & Dragons,"Dec 10, 2012",5.99,0,0,0,0,0,ZIP File,0,1,0
Dark Sun Boxed Set (2e),https://www.drivethrurpg.com/en/product/17169/dark-sun-boxed-set-2e,265.0,5/6/14,"Classic D&D/AD&D, 2e (AD&D)","Jun 20, 2014",9.99,0,0,0,1,0,Watermarked PDF,0,2,2
Dark Sun Boxed Set (2e),https://www.drivethrurpg.com/en/product/17169/dark-sun-boxed-set-2e,265.0,5/6/14,"Classic D&D/AD&D, 2e (AD&D)","Jun 20, 2014",18.99,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,2,2
Dark Sun Boxed Set (2e),https://www.drivethrurpg.com/en/product/17169/dark-sun-boxed-set-2e,265.0,5/6/14,"Classic D&D/AD&D, 2e (AD&D)","Jun 20, 2014",23.99,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,2,2
Dark Sun Boxed Set (2e),https://www.drivethrurpg.com/en/product/17169/dark-sun-boxed-set-2e,265.0,5/6/14,"Classic D&D/AD&D, 2e (AD&D)","Jun 20, 2014",28.98,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,2,2
Dark Sun Boxed Set (2e),https://www.drivethrurpg.com/en/product/17169/dark-sun-boxed-set-2e,265.0,5/6/14,"Classic D&D/AD&D, 2e (AD&D)","Jun 20, 2014",33.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,2,2
Swords of Cthulhu,https://www.drivethrurpg.com/en/product/404917/swords-of-cthulhu,128.0,8/19/22,"Classic D&D/AD&D, Old-School Revival (OSR)","Aug 7, 2022",9.95,0,0,0,1,0,Watermarked PDF,0,1,14
Swords of Cthulhu,https://www.drivethrurpg.com/en/product/404917/swords-of-cthulhu,128.0,8/19/22,"Classic D&D/AD&D, Old-School Revival (OSR)","Aug 7, 2022",29.95,0,1,0,0,0,"Hardcover, B&W Book (8.5"" x 11"")",0,1,14
Swords of Cthulhu,https://www.drivethrurpg.com/en/product/404917/swords-of-cthulhu,128.0,8/19/22,"Classic D&D/AD&D, Old-School Revival (OSR)","Aug 7, 2022",39.9,0,1,0,1,0,"PDF + Hardcover, B&W Book (8.5"" x 11"")",0,1,14
Further Ancestries & Cultures,https://www.drivethrurpg.com/en/product/442188/further-ancestries-cultures,38.0,6/20/23,5e-compatible,"Jun 20, 2023",4.95,0,0,0,1,0,PDF,0,1,7
The Darkest Night (5E): A Christmas Adventure,https://www.drivethrurpg.com/en/product/200795/the-darkest-night-5e-a-christmas-adventure,7.0,12/16/16,5e-compatible,"Nov 13, 2020",,0,0,0,1,0,Watermarked PDF,0,1,1
The Clattering Keep,https://www.drivethrurpg.com/en/product/479297/the-clattering-keep,18.0,4/30/24,"5e-compatible, Black Flag Roleplaying","Apr 30, 2024",4.99,0,0,0,1,0,PDF,0,2,3
Quests & Adventures in Sabres Bluff,https://www.drivethrurpg.com/en/product/479505/quests-adventures-in-sabres-bluff,151.0,5/3/24,"3.x/d20/OGL, Classic D&D/AD&D, 5e-compatible","May 3, 2024",1.99,0,0,0,1,0,PDF,0,1,0
D&D Expert Set Rulebook (B/X ed.) (Basic),https://www.drivethrurpg.com/en/product/110792/d-d-expert-set-rulebook-b-x-ed-basic,64.0,2/5/13,Basic/BECMI or OD&D,"Sep 21, 2013",4.99,0,0,0,1,0,Watermarked PDF,0,1,6
D&D Expert Set Rulebook (B/X ed.) (Basic),https://www.drivethrurpg.com/en/product/110792/d-d-expert-set-rulebook-b-x-ed-basic,64.0,2/5/13,Basic/BECMI or OD&D,"Sep 21, 2013",13.99,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,1,6
D&D Expert Set Rulebook (B/X ed.) (Basic),https://www.drivethrurpg.com/en/product/110792/d-d-expert-set-rulebook-b-x-ed-basic,64.0,2/5/13,Basic/BECMI or OD&D,"Sep 21, 2013",18.98,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,1,6
OLDSKULL SAGE LORE: Gaxegon's Arcana,https://www.drivethrurpg.com/en/product/464923/oldskull-sage-lore-gaxegon-s-arcana,382.0,12/24/23,"Dungeons & Dragons, Old-School Revival (OSR)","Jan 21, 2024",9.99,0,0,0,1,0,Watermarked PDF,0,1,1
The Book of Unusual Feats,https://www.drivethrurpg.com/en/product/467451/the-book-of-unusual-feats,69.0,1/15/24,3.x/d20/OGL,"Jan 15, 2024",4.95,0,0,0,1,0,PDF,0,1,0
Into the Vault of the Sea Goddess (An Adventure for 5E),https://www.drivethrurpg.com/en/product/453276/into-the-vault-of-the-sea-goddess-an-adventure-for-5e,70.0,9/16/23,5e-compatible,"Sep 18, 2023",7.99,0,0,0,1,0,PDF,0,2,6
NAVAL COMBAT (5E) - Running Sea Encounters for Ships & Monsters,https://www.drivethrurpg.com/en/product/237098/naval-combat-5e-running-sea-encounters-for-ships-monsters,28.0,3/15/18,5e-compatible,"Jul 12, 2020",3.99,0,0,0,1,0,Watermarked PDF,0,2,1
50 Desert Battle map tiles | DnD 5e : random encounters in the desert,https://www.drivethrurpg.com/en/product/481289/50-desert-battle-map-tiles-dnd-5e-random-encounters-in-the-desert,50.0,5/16/24,"Dungeons & Dragons, Pathfinder / Starfinder","May 16, 2024",12.99,0,0,0,0,0,Image,0,1,1
Equipment for the Cyberpunk Era: for 5e,https://www.drivethrurpg.com/en/product/480140/equipment-for-the-cyberpunk-era-for-5e,30.0,5/6/24,5e-compatible,"May 6, 2024",4.0,0,0,0,1,0,PDF,0,1,1
The Game Master’s Book of Random Encounters Digital Map Pack,https://www.drivethrurpg.com/en/product/353869/the-game-master-s-book-of-random-encounters-digital-map-pack,94.0,4/21/21,5e-compatible,"Aug 22, 2022",9.99,0,0,0,0,0,Multiple Formats,0,2,1
Somnus Domina: The Petal Knight (5e Class),https://www.drivethrurpg.com/en/product/365196/somnus-domina-the-petal-knight-5e-class,12.0,7/30/21,5e-compatible,"May 18, 2022",4.99,0,0,0,1,0,Watermarked PDF,0,1,2
Wanderlust Galley: Jungle Isles,https://www.drivethrurpg.com/en/product/477346/wanderlust-galley-jungle-isles,51.0,4/13/24,"Any system / system-agnostic, 5e-compatible","Apr 13, 2024",8.0,0,0,0,1,0,Watermarked PDF,0,1,1
Vornheim: The Complete City Kit,https://www.drivethrurpg.com/en/product/91110/vornheim-the-complete-city-kit,75.0,5/1/11,"Classic D&D/AD&D, Dungeons & Dragons, Other OSR Games","Jun 22, 2015",9.99,0,0,0,1,0,PDF,0,1,1
Gamemaster's Guide to Deserts and Arid Regions - over 1000 ideas for gaming in deserts and dry areas,https://www.drivethrurpg.com/en/product/480711/gamemaster-s-guide-to-deserts-and-arid-regions-over-1000-ideas-for-gaming-in-deserts-and-dry-areas,20.0,5/10/24,"Any system / system-agnostic, Dungeons & Dragons","May 10, 2024",9.99,0,0,0,1,0,PDF,0,1,0
Axian Library,https://www.drivethrurpg.com/en/product/404153/axian-library,136.0,7/25/22,"Basic/BECMI or OD&D, Labyrinth Lord, Old-School Essentials","Aug 10, 2022",9.99,0,0,0,1,0,PDF,0,1,8
Axian Library,https://www.drivethrurpg.com/en/product/404153/axian-library,136.0,7/25/22,"Basic/BECMI or OD&D, Labyrinth Lord, Old-School Essentials","Aug 10, 2022",24.9,0,1,0,0,0,"Hardcover, B&W Book (5.5"" x 8.5"")",0,1,8
Axian Library,https://www.drivethrurpg.com/en/product/404153/axian-library,136.0,7/25/22,"Basic/BECMI or OD&D, Labyrinth Lord, Old-School Essentials","Aug 10, 2022",34.89,0,1,0,1,0,"PDF + Hardcover, B&W Book (5.5"" x 8.5"")",0,1,8
"On the Other Side, Dungeon Chamber Cards by Philip Reed",https://www.drivethrurpg.com/en/product/452692/on-the-other-side-dungeon-chamber-cards-by-philip-reed,54.0,11/12/23,Dungeons & Dragons,"Mar 31, 2024",4.95,0,0,0,1,0,PDF,0,1,0
"On the Other Side, Dungeon Chamber Cards by Philip Reed",https://www.drivethrurpg.com/en/product/452692/on-the-other-side-dungeon-chamber-cards-by-philip-reed,54.0,11/12/23,Dungeons & Dragons,"Mar 31, 2024",19.95,0,0,1,0,0,Premium US Poker Card(s) in Tuckbox,0,1,0
"On the Other Side, Dungeon Chamber Cards by Philip Reed",https://www.drivethrurpg.com/en/product/452692/on-the-other-side-dungeon-chamber-cards-by-philip-reed,54.0,11/12/23,Dungeons & Dragons,"Mar 31, 2024",24.9,0,0,1,1,0,PDF + Premium US Poker Card(s) in Tuckbox,0,1,0
Tomb of the Twice-Crowned King,https://www.drivethrurpg.com/en/product/442331/tomb-of-the-twice-crowned-king,42.0,7/10/23,"1e (AD&D), 2e (AD&D), Basic/BECMI or OD&D, OSRIC, Labyrinth Lord, Swords & Wizardry, Old-School Essentials","Jul 10, 2023",5.0,0,0,0,0,0,Multiple Formats,0,1,2
Tomb of the Twice-Crowned King,https://www.drivethrurpg.com/en/product/442331/tomb-of-the-twice-crowned-king,42.0,7/10/23,"1e (AD&D), 2e (AD&D), Basic/BECMI or OD&D, OSRIC, Labyrinth Lord, Swords & Wizardry, Old-School Essentials","Jul 10, 2023",23.0,0,1,1,0,1,"Hardcover, Premium Color Book (8.5"" x 11"")",0,1,2
Tomb of the Twice-Crowned King,https://www.drivethrurpg.com/en/product/442331/tomb-of-the-twice-crowned-king,42.0,7/10/23,"1e (AD&D), 2e (AD&D), Basic/BECMI or OD&D, OSRIC, Labyrinth Lord, Swords & Wizardry, Old-School Essentials","Jul 10, 2023",13.0,1,0,0,0,0,"Softcover, B&W Book (8.5"" x 11"")",0,1,2
Tomb of the Twice-Crowned King,https://www.drivethrurpg.com/en/product/442331/tomb-of-the-twice-crowned-king,42.0,7/10/23,"1e (AD&D), 2e (AD&D), Basic/BECMI or OD&D, OSRIC, Labyrinth Lord, Swords & Wizardry, Old-School Essentials","Jul 10, 2023",18.0,0,1,0,0,0,"Hardcover, B&W Book (8.5"" x 11"")",0,1,2
Tomb of the Twice-Crowned King,https://www.drivethrurpg.com/en/product/442331/tomb-of-the-twice-crowned-king,42.0,7/10/23,"1e (AD&D), 2e (AD&D), Basic/BECMI or OD&D, OSRIC, Labyrinth Lord, Swords & Wizardry, Old-School Essentials","Jul 10, 2023",28.0,0,1,1,1,1,"PDF + Hardcover, Premium Color Book (8.5"" x 11"")",0,1,2
Tomb of the Twice-Crowned King,https://www.drivethrurpg.com/en/product/442331/tomb-of-the-twice-crowned-king,42.0,7/10/23,"1e (AD&D), 2e (AD&D), Basic/BECMI or OD&D, OSRIC, Labyrinth Lord, Swords & Wizardry, Old-School Essentials","Jul 10, 2023",18.0,1,0,0,1,0,"PDF + Softcover, B&W Book (8.5"" x 11"")",0,1,2
Tomb of the Twice-Crowned King,https://www.drivethrurpg.com/en/product/442331/tomb-of-the-twice-crowned-king,42.0,7/10/23,"1e (AD&D), 2e (AD&D), Basic/BECMI or OD&D, OSRIC, Labyrinth Lord, Swords & Wizardry, Old-School Essentials","Jul 10, 2023",23.0,0,1,0,1,0,"PDF + Hardcover, B&W Book (8.5"" x 11"")",0,1,2
The Game Master's Book of Non-Player Characters,https://www.drivethrurpg.com/en/product/366538/the-game-master-s-book-of-non-player-characters,272.0,9/14/21,5e-compatible,"Aug 31, 2021",14.99,0,0,0,1,0,Watermarked PDF,0,2,1
The Game Master's Book of Non-Player Characters,https://www.drivethrurpg.com/en/product/366538/the-game-master-s-book-of-non-player-characters,272.0,9/14/21,5e-compatible,"Aug 31, 2021",48.39,1,0,1,0,1,"Softcover, Premium Color Book (8.5"" x 11"")",0,2,1
The Game Master's Book of Non-Player Characters,https://www.drivethrurpg.com/en/product/366538/the-game-master-s-book-of-non-player-characters,272.0,9/14/21,5e-compatible,"Aug 31, 2021",24.07,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,2,1
The Game Master's Book of Non-Player Characters,https://www.drivethrurpg.com/en/product/366538/the-game-master-s-book-of-non-player-characters,272.0,9/14/21,5e-compatible,"Aug 31, 2021",63.38,1,0,1,1,1,"PDF + Softcover, Premium Color Book (8.5"" x 11"")",0,2,1
The Game Master's Book of Non-Player Characters,https://www.drivethrurpg.com/en/product/366538/the-game-master-s-book-of-non-player-characters,272.0,9/14/21,5e-compatible,"Aug 31, 2021",39.06,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,2,1
GAZ6 The Dwarves of Rockhome (Basic),https://www.drivethrurpg.com/en/product/16999/gaz6-the-dwarves-of-rockhome-basic,96.0,2/16/16,"Classic D&D/AD&D, Basic/BECMI or OD&D","Feb 15, 2016",4.99,0,0,0,0,0,Multiple Formats,0,1,2
GAZ6 The Dwarves of Rockhome (Basic),https://www.drivethrurpg.com/en/product/16999/gaz6-the-dwarves-of-rockhome-basic,96.0,2/16/16,"Classic D&D/AD&D, Basic/BECMI or OD&D","Feb 15, 2016",11.5,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,1,2
GAZ6 The Dwarves of Rockhome (Basic),https://www.drivethrurpg.com/en/product/16999/gaz6-the-dwarves-of-rockhome-basic,96.0,2/16/16,"Classic D&D/AD&D, Basic/BECMI or OD&D","Feb 15, 2016",16.49,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,1,2
Sword & Caravan,https://www.drivethrurpg.com/en/product/395637/sword-caravan,195.0,5/29/22,"Dungeons & Dragons, Old-School Revival (OSR)","May 5, 2022",9.99,0,0,0,1,0,PDF,0,1,3
Sword & Caravan,https://www.drivethrurpg.com/en/product/395637/sword-caravan,195.0,5/29/22,"Dungeons & Dragons, Old-School Revival (OSR)","May 5, 2022",44.99,0,1,1,0,1,"Hardcover, Premium Color Book (8.5"" x 11"")",0,1,3
Sword & Caravan,https://www.drivethrurpg.com/en/product/395637/sword-caravan,195.0,5/29/22,"Dungeons & Dragons, Old-School Revival (OSR)","May 5, 2022",24.99,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,1,3
Sword & Caravan,https://www.drivethrurpg.com/en/product/395637/sword-caravan,195.0,5/29/22,"Dungeons & Dragons, Old-School Revival (OSR)","May 5, 2022",29.99,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,1,3
Sword & Caravan,https://www.drivethrurpg.com/en/product/395637/sword-caravan,195.0,5/29/22,"Dungeons & Dragons, Old-School Revival (OSR)","May 5, 2022",54.98,0,1,1,1,1,"PDF + Hardcover, Premium Color Book (8.5"" x 11"")",0,1,3
Sword & Caravan,https://www.drivethrurpg.com/en/product/395637/sword-caravan,195.0,5/29/22,"Dungeons & Dragons, Old-School Revival (OSR)","May 5, 2022",34.98,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,1,3
Sword & Caravan,https://www.drivethrurpg.com/en/product/395637/sword-caravan,195.0,5/29/22,"Dungeons & Dragons, Old-School Revival (OSR)","May 5, 2022",39.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,1,3
T1-4 Temple of Elemental Evil (1e),https://www.drivethrurpg.com/en/product/17068/t1-4-temple-of-elemental-evil-1e,128.0,1/22/13,1e (AD&D),"Aug 21, 2018",9.99,0,0,0,1,0,Watermarked PDF,0,2,6
The Mist Walker - 5e Class,https://www.drivethrurpg.com/en/product/241129/the-mist-walker-5e-class,12.0,5/1/18,5e-compatible,"May 1, 2018",3.99,0,0,0,1,0,Watermarked PDF,0,1,1
Into the Wild,https://www.drivethrurpg.com/en/product/353949/into-the-wild,221.0,4/29/21,"Classic D&D/AD&D, Old-School Essentials","Jul 27, 2022",12.95,0,0,0,1,0,PDF,0,1,6
Into the Wild,https://www.drivethrurpg.com/en/product/353949/into-the-wild,221.0,4/29/21,"Classic D&D/AD&D, Old-School Essentials","Jul 27, 2022",41.05,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,1,6
Into the Wild,https://www.drivethrurpg.com/en/product/353949/into-the-wild,221.0,4/29/21,"Classic D&D/AD&D, Old-School Essentials","Jul 27, 2022",45.05,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,1,6
Into the Wild,https://www.drivethrurpg.com/en/product/353949/into-the-wild,221.0,4/29/21,"Classic D&D/AD&D, Old-School Essentials","Jul 27, 2022",54.0,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,1,6
Into the Wild,https://www.drivethrurpg.com/en/product/353949/into-the-wild,221.0,4/29/21,"Classic D&D/AD&D, Old-School Essentials","Jul 27, 2022",58.0,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,1,6
In the Cage: A Guide to Sigil (2e),https://www.drivethrurpg.com/en/product/17274/in-the-cage-a-guide-to-sigil-2e,128.0,12/30/14,"Classic D&D/AD&D, 2e (AD&D)","Dec 29, 2014",12.99,0,0,0,1,0,Watermarked PDF,0,2,7
In the Cage: A Guide to Sigil (2e),https://www.drivethrurpg.com/en/product/17274/in-the-cage-a-guide-to-sigil-2e,128.0,12/30/14,"Classic D&D/AD&D, 2e (AD&D)","Dec 29, 2014",17.99,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,2,7
In the Cage: A Guide to Sigil (2e),https://www.drivethrurpg.com/en/product/17274/in-the-cage-a-guide-to-sigil-2e,128.0,12/30/14,"Classic D&D/AD&D, 2e (AD&D)","Dec 29, 2014",22.99,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,2,7
In the Cage: A Guide to Sigil (2e),https://www.drivethrurpg.com/en/product/17274/in-the-cage-a-guide-to-sigil-2e,128.0,12/30/14,"Classic D&D/AD&D, 2e (AD&D)","Dec 29, 2014",30.98,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,2,7
In the Cage: A Guide to Sigil (2e),https://www.drivethrurpg.com/en/product/17274/in-the-cage-a-guide-to-sigil-2e,128.0,12/30/14,"Classic D&D/AD&D, 2e (AD&D)","Dec 29, 2014",35.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,2,7
